Place,Var
geoId/06085,Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone
geoId/06085,Count_HousingUnit_HouseholderRaceAsianAlone
geoId/06085,Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone
geoId/06085,Count_HousingUnit_HouseholderRaceHispanicOrLatino
geoId/06085,Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone
geoId/06085,Count_HousingUnit_HouseholderRaceWhiteAlone
geoId/06085,Count_HousingUnit_IncompleteKitchenFacilities_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_IncompletePlumbingFacilities_OccupiedHousingUnit
geoId/06085,Count_HousingUnit_OwnerOccupied
geoId/06085,Count_HousingUnit_VacantHousingUnit
geoId/06085,Count_HousingUnit_WithRent_1000To1249USDollar
geoId/06085,Count_HousingUnit_WithRent_100To149USDollar
geoId/06085,Count_HousingUnit_WithRent_1250To1499USDollar
geoId/06085,Count_HousingUnit_WithRent_1500To1999USDollar
geoId/06085,Count_HousingUnit_WithRent_150To199USDollar
geoId/06085,Count_HousingUnit_WithRent_2000OrMoreUSDollar
geoId/06085,Count_HousingUnit_WithRent_2000To2499USDollar
geoId/06085,Count_HousingUnit_WithRent_200To249USDollar
geoId/06085,Count_HousingUnit_WithRent_2500To2999USDollar
geoId/06085,Count_HousingUnit_WithRent_250To299USDollar
geoId/06085,Count_HousingUnit_WithRent_3000To3499USDollar
geoId/06085,Count_HousingUnit_WithRent_300To349USDollar
geoId/06085,Count_HousingUnit_WithRent_3500OrMoreUSDollar
geoId/06085,Count_HousingUnit_WithRent_350To399USDollar
geoId/06085,Count_HousingUnit_WithRent_400To449USDollar
geoId/06085,Count_HousingUnit_WithRent_450To499USDollar
geoId/06085,Count_HousingUnit_WithRent_500To549USDollar
geoId/06085,Count_HousingUnit_WithRent_550To599USDollar
geoId/06085,Count_HousingUnit_WithRent_600To649USDollar
geoId/06085,Count_HousingUnit_WithRent_650To699USDollar
geoId/06085,Count_HousingUnit_WithRent_700To749USDollar
geoId/06085,Count_HousingUnit_WithRent_750To799USDollar
geoId/06085,Count_HousingUnit_WithRent_800To899USDollar
geoId/06085,Count_HousingUnit_WithRent_900To999USDollar
geoId/06085,Count_HousingUnit_WithRent_Upto100USDollar
geoId/06085,Count_HousingUnit_WithTotal1Rooms
geoId/06085,Count_HousingUnit_WithTotal2Rooms
geoId/06085,Count_HousingUnit_WithTotal3Rooms
geoId/06085,Count_HousingUnit_WithTotal4Rooms
geoId/06085,Count_HousingUnit_WithTotal5Rooms
geoId/06085,Count_HousingUnit_WithTotal6Rooms
geoId/06085,Count_HousingUnit_WithTotal7Rooms
geoId/06085,Count_HousingUnit_WithTotal8Rooms
geoId/06085,Count_HousingUnit_WithTotal9OrMoreRooms
geoId/06085,Count_Person
geoId/06085,Count_Person_10To14Years_Female_AsianAlone
geoId/06085,Count_Person_10To14Years_Female_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_10To14Years_Female_HispanicOrLatino
geoId/06085,Count_Person_10To14Years_Female_SomeOtherRaceAlone
geoId/06085,Count_Person_10To14Years_Female_TwoOrMoreRaces
geoId/06085,Count_Person_10To14Years_Female_WhiteAlone
geoId/06085,Count_Person_10To14Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_10To14Years_Male_AsianAlone
geoId/06085,Count_Person_10To14Years_Male_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_10To14Years_Male_HispanicOrLatino
geoId/06085,Count_Person_10To14Years_Male_SomeOtherRaceAlone
geoId/06085,Count_Person_10To14Years_Male_TwoOrMoreRaces
geoId/06085,Count_Person_10To14Years_Male_WhiteAlone
geoId/06085,Count_Person_10To14Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_15OrMoreYears_Divorced_AsianAlone
geoId/06085,Count_Person_15OrMoreYears_Divorced_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_15OrMoreYears_Divorced_HispanicOrLatino
geoId/06085,Count_Person_15OrMoreYears_MarriedAndNotSeparated_AsianAlone
geoId/06085,Count_Person_15OrMoreYears_MarriedAndNotSeparated_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_15OrMoreYears_MarriedAndNotSeparated_HispanicOrLatino
geoId/06085,Count_Person_15OrMoreYears_NeverMarried_AsianAlone
geoId/06085,Count_Person_15OrMoreYears_NeverMarried_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_15OrMoreYears_NeverMarried_HispanicOrLatino
geoId/06085,Count_Person_15OrMoreYears_Widowed_AsianAlone
geoId/06085,Count_Person_15OrMoreYears_Widowed_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_15OrMoreYears_Widowed_HispanicOrLatino
geoId/06085,Count_Person_15To19Years_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPrivateSchool
geoId/06085,Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPublicSchool
geoId/06085,Count_Person_15To19Years_Female_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_15To19Years_Female_Divorced
geoId/06085,Count_Person_15To19Years_Female_HispanicOrLatino
geoId/06085,Count_Person_15To19Years_Female_NeverMarried
geoId/06085,Count_Person_15To19Years_Female_Separated
geoId/06085,Count_Person_15To19Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_15To19Years_Female_Widowed
geoId/06085,Count_Person_15To19Years_HispanicOrLatino
geoId/06085,Count_Person_15To19Years_HispanicOrLatino_EnrolledInPrivateSchool
geoId/06085,Count_Person_15To19Years_HispanicOrLatino_EnrolledInPublicSchool
geoId/06085,Count_Person_15To19Years_Male_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_15To19Years_Male_Divorced
geoId/06085,Count_Person_15To19Years_Male_HispanicOrLatino
geoId/06085,Count_Person_15To19Years_Male_NeverMarried
geoId/06085,Count_Person_15To19Years_Male_Separated
geoId/06085,Count_Person_15To19Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_15To19Years_Male_Widowed
geoId/06085,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPrivateSchool
geoId/06085,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPublicSchool
geoId/06085,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf15000To24999USDollar_WithEarnings
geoId/06085,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf25000To34999USDollar_WithEarnings
geoId/06085,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf35000To49999USDollar_WithEarnings
geoId/06085,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf4999OrLessUSDollar_WithEarnings
geoId/06085,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf50000To74999USDollar_WithEarnings
geoId/06085,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf5000To14999USDollar_WithEarnings
geoId/06085,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf75000OrMoreUSDollar_WithEarnings
geoId/06085,Count_Person_16OrMoreYears_PrivatelyOwnedEstablishment_NoHealthInsurance_UnpaidFamilyWorker_Worker
geoId/06085,Count_Person_18To24Years
geoId/06085,Count_Person_1To4Years
geoId/06085,Count_Person_20To24Years_Female_AsianAlone
geoId/06085,Count_Person_20To24Years_Female_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_20To24Years_Female_HispanicOrLatino
geoId/06085,Count_Person_20To24Years_Female_SomeOtherRaceAlone
geoId/06085,Count_Person_20To24Years_Female_TwoOrMoreRaces
geoId/06085,Count_Person_20To24Years_Female_WhiteAlone
geoId/06085,Count_Person_20To24Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_20To24Years_Male_AsianAlone
geoId/06085,Count_Person_20To24Years_Male_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_20To24Years_Male_HispanicOrLatino
geoId/06085,Count_Person_20To24Years_Male_SomeOtherRaceAlone
geoId/06085,Count_Person_20To24Years_Male_TwoOrMoreRaces
geoId/06085,Count_Person_20To24Years_Male_WhiteAlone
geoId/06085,Count_Person_20To24Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentAssociatesDegree_Female
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentAssociatesDegree_Male
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegree_Female
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegree_Male
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentDoctorateDegree_Female
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentDoctorateDegree_Male
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentProfessionalSchoolDegree_Female
geoId/06085,Count_Person_25OrMoreYears_EducationalAttainmentProfessionalSchoolDegree_Male
geoId/06085,Count_Person_25To29Years_Female_AsianAlone
geoId/06085,Count_Person_25To29Years_Female_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_25To29Years_Female_HispanicOrLatino
geoId/06085,Count_Person_25To29Years_Female_SomeOtherRaceAlone
geoId/06085,Count_Person_25To29Years_Female_TwoOrMoreRaces
geoId/06085,Count_Person_25To29Years_Female_WhiteAlone
geoId/06085,Count_Person_25To29Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_25To29Years_Male_AsianAlone
geoId/06085,Count_Person_25To29Years_Male_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_25To29Years_Male_HispanicOrLatino
geoId/06085,Count_Person_25To29Years_Male_SomeOtherRaceAlone
geoId/06085,Count_Person_25To29Years_Male_TwoOrMoreRaces
geoId/06085,Count_Person_25To29Years_Male_WhiteAlone
geoId/06085,Count_Person_25To29Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_25To34Years
geoId/06085,Count_Person_30To34Years_Female_AsianAlone
geoId/06085,Count_Person_30To34Years_Female_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_30To34Years_Female_HispanicOrLatino
geoId/06085,Count_Person_30To34Years_Female_SomeOtherRaceAlone
geoId/06085,Count_Person_30To34Years_Female_TwoOrMoreRaces
geoId/06085,Count_Person_30To34Years_Female_WhiteAlone
geoId/06085,Count_Person_30To34Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_30To34Years_Male_AsianAlone
geoId/06085,Count_Person_30To34Years_Male_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_30To34Years_Male_HispanicOrLatino
geoId/06085,Count_Person_30To34Years_Male_SomeOtherRaceAlone
geoId/06085,Count_Person_30To34Years_Male_TwoOrMoreRaces
geoId/06085,Count_Person_30To34Years_Male_WhiteAlone
geoId/06085,Count_Person_30To34Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_35To44Years
geoId/06085,Count_Person_45To54Years
geoId/06085,Count_Person_55To64Years
geoId/06085,Count_Person_5OrMoreYears_AfricanLanguagesSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_ArabicSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_ArmenianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_ChineseSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_FrenchInclPatoisCajunSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_GermanSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_GreekSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_GujaratiSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_HebrewSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_HindiSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_HungarianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_ItalianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_JapaneseSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_KoreanSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06085,Count_Person_5OrMoreYears_LaotianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_MonKhmerCambodianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_NavajoSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06085,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn
geoId/06085,Count_Person_5OrMoreYears_PersianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_PolishSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_RussianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_ScandinavianLanguagesSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_SerboCroatianSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06085,Count_Person_5OrMoreYears_SpanishSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_SpanishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06085,Count_Person_5OrMoreYears_SpanishSpokenAtHome_ForeignBorn
geoId/06085,Count_Person_5OrMoreYears_TagalogSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_ThaiSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_UrduSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_VietnameseSpokenAtHome
geoId/06085,Count_Person_5OrMoreYears_YiddishSpokenAtHome
geoId/06085,Count_Person_5To17Years
geoId/06085,Count_Person_5To9Years_Female_AsianAlone
geoId/06085,Count_Person_5To9Years_Female_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_5To9Years_Female_HispanicOrLatino
geoId/06085,Count_Person_5To9Years_Female_SomeOtherRaceAlone
geoId/06085,Count_Person_5To9Years_Female_TwoOrMoreRaces
geoId/06085,Count_Person_5To9Years_Female_WhiteAlone
geoId/06085,Count_Person_5To9Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_5To9Years_Male_AsianAlone
geoId/06085,Count_Person_5To9Years_Male_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_5To9Years_Male_HispanicOrLatino
geoId/06085,Count_Person_5To9Years_Male_SomeOtherRaceAlone
geoId/06085,Count_Person_5To9Years_Male_TwoOrMoreRaces
geoId/06085,Count_Person_5To9Years_Male_WhiteAlone
geoId/06085,Count_Person_5To9Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_65To74Years
geoId/06085,Count_Person_75OrMoreYears
geoId/06085,Count_Person_85OrMoreYears_Female
geoId/06085,Count_Person_85OrMoreYears_Female_AsianAlone
geoId/06085,Count_Person_85OrMoreYears_Female_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_85OrMoreYears_Female_HispanicOrLatino
geoId/06085,Count_Person_85OrMoreYears_Female_SomeOtherRaceAlone
geoId/06085,Count_Person_85OrMoreYears_Female_TwoOrMoreRaces
geoId/06085,Count_Person_85OrMoreYears_Female_WhiteAlone
geoId/06085,Count_Person_85OrMoreYears_Female_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_85OrMoreYears_Male
geoId/06085,Count_Person_85OrMoreYears_Male_AsianAlone
geoId/06085,Count_Person_85OrMoreYears_Male_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_85OrMoreYears_Male_HispanicOrLatino
geoId/06085,Count_Person_85OrMoreYears_Male_SomeOtherRaceAlone
geoId/06085,Count_Person_85OrMoreYears_Male_TwoOrMoreRaces
geoId/06085,Count_Person_85OrMoreYears_Male_WhiteAlone
geoId/06085,Count_Person_85OrMoreYears_Male_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_AmericanIndianAndAlaskaNativeAlone
geoId/06085,Count_Person_AsianAlone
geoId/06085,Count_Person_BachelorOfArtsHumanitiesAndOtherMajor
geoId/06085,Count_Person_BachelorOfBusinessMajor
geoId/06085,Count_Person_BachelorOfEducationMajor
geoId/06085,Count_Person_BachelorOfScienceAndEngineeringMajor
geoId/06085,Count_Person_BachelorOfScienceAndEngineeringRelatedMajor
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_AsianAlone
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_HispanicOrLatino
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_NativeHawaiianOrOtherPacificIslanderAlone
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_SomeOtherRaceAlone
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_TwoOrMoreRaces
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_WhiteAlone
geoId/06085,Count_Person_BelowPovertyLevelInThePast12Months_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_DetailedHighSchool
geoId/06085,Count_Person_DetailedMiddleSchool
geoId/06085,Count_Person_DetailedPrimarySchool
geoId/06085,Count_Person_Divorced
geoId/06085,Count_Person_EducationalAttainment10ThGrade
geoId/06085,Count_Person_EducationalAttainment11ThGrade
geoId/06085,Count_Person_EducationalAttainment12ThGradeNoDiploma
geoId/06085,Count_Person_EducationalAttainment1StGrade
geoId/06085,Count_Person_EducationalAttainment2NdGrade
geoId/06085,Count_Person_EducationalAttainment3RdGrade
geoId/06085,Count_Person_EducationalAttainment4ThGrade
geoId/06085,Count_Person_EducationalAttainment5ThGrade
geoId/06085,Count_Person_EducationalAttainment6ThGrade
geoId/06085,Count_Person_EducationalAttainment7ThGrade
geoId/06085,Count_Person_EducationalAttainment8ThGrade
geoId/06085,Count_Person_EducationalAttainment9ThGrade
geoId/06085,Count_Person_EducationalAttainmentAssociatesDegree
geoId/06085,Count_Person_EducationalAttainmentBachelorsDegree
geoId/06085,Count_Person_EducationalAttainmentDoctorateDegree
geoId/06085,Count_Person_EducationalAttainmentGraduateOrProfessionalDegree
geoId/06085,Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency
geoId/06085,Count_Person_EducationalAttainmentKindergarten
geoId/06085,Count_Person_EducationalAttainmentMastersDegree
geoId/06085,Count_Person_EducationalAttainmentNurserySchool
geoId/06085,Count_Person_EducationalAttainmentPrimarySchool
geoId/06085,Count_Person_EducationalAttainmentRegularHighSchoolDiploma
geoId/06085,Count_Person_Employed
geoId/06085,Count_Person_EnrolledInCollegeUndergraduateYears
geoId/06085,Count_Person_EnrolledInKindergarten
geoId/06085,Count_Person_Female
geoId/06085,Count_Person_Female_BelowPovertyLevelInThePast12Months
geoId/06085,Count_Person_Female_Divorced
geoId/06085,Count_Person_Female_MarriedAndNotSeparated
geoId/06085,Count_Person_Female_NeverMarried
geoId/06085,Count_Person_Female_NoHealthInsurance
geoId/06085,Count_Person_Female_Widowed
geoId/06085,Count_Person_Female_WithHealthInsurance
geoId/06085,Count_Person_ForeignBorn
geoId/06085,Count_Person_ForeignBorn_PlaceOfBirthAfrica
geoId/06085,Count_Person_ForeignBorn_PlaceOfBirthCaribbean
geoId/06085,Count_Person_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico
geoId/06085,Count_Person_ForeignBorn_PlaceOfBirthMexico
geoId/06085,Count_Person_ForeignBorn_PlaceOfBirthNorthamerica
geoId/06085,Count_Person_ForeignBorn_PlaceOfBirthOceania
geoId/06085,Count_Person_ForeignBorn_PlaceOfBirthSouthamerica
geoId/06085,Count_Person_HispanicOrLatino
geoId/06085,Count_Person_InLaborForce
geoId/06085,Count_Person_IncomeOf10000To14999USDollar
geoId/06085,Count_Person_IncomeOf25000To34999USDollar
geoId/06085,Count_Person_IncomeOf35000To49999USDollar
geoId/06085,Count_Person_IncomeOf50000To64999USDollar
geoId/06085,Count_Person_IncomeOf65000To74999USDollar
geoId/06085,Count_Person_IncomeOf75000OrMoreUSDollar
geoId/06085,Count_Person_IncomeOfUpto9999USDollar
geoId/06085,Count_Person_Male
geoId/06085,Count_Person_Male_BelowPovertyLevelInThePast12Months
geoId/06085,Count_Person_Male_Divorced
geoId/06085,Count_Person_Male_MarriedAndNotSeparated
geoId/06085,Count_Person_Male_NeverMarried
geoId/06085,Count_Person_Male_NoHealthInsurance
geoId/06085,Count_Person_Male_Widowed
geoId/06085,Count_Person_Male_WithHealthInsurance
geoId/06085,Count_Person_MarriedAndNotSeparated
geoId/06085,Count_Person_Native
geoId/06085,Count_Person_NativeHawaiianOrOtherPacificIslanderAlone
geoId/06085,Count_Person_NeverMarried
geoId/06085,Count_Person_NoHealthInsurance
geoId/06085,Count_Person_NoHealthInsurance_AmericanIndianOrAlaskaNativeAlone
geoId/06085,Count_Person_NoHealthInsurance_AsianAlone
geoId/06085,Count_Person_NoHealthInsurance_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_NoHealthInsurance_HispanicOrLatino
geoId/06085,Count_Person_NoHealthInsurance_NativeHawaiianOrOtherPacificIslanderAlone
geoId/06085,Count_Person_NoHealthInsurance_WhiteAlone
geoId/06085,Count_Person_NotAUSCitizen
geoId/06085,Count_Person_PlaceOfBirthAsia
geoId/06085,Count_Person_PlaceOfBirthEurope
geoId/06085,Count_Person_SomeOtherRaceAlone
geoId/06085,Count_Person_USCitizenBornInTheUnitedStates
geoId/06085,Count_Person_USCitizenByNaturalization
geoId/06085,Count_Person_Veteran
geoId/06085,Count_Person_WhiteAlone
geoId/06085,Count_Person_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_Widowed
geoId/06085,Count_Person_WithDirectPurchaseHealthInsurance
geoId/06085,Count_Person_WithDirectPurchaseHealthInsuranceOnly
geoId/06085,Count_Person_WithDisability
geoId/06085,Count_Person_WithDisability_AmericanIndianOrAlaskaNativeAlone
geoId/06085,Count_Person_WithDisability_BlackOrAfricanAmericanAlone
geoId/06085,Count_Person_WithDisability_Female
geoId/06085,Count_Person_WithDisability_HispanicOrLatino
geoId/06085,Count_Person_WithDisability_Male
geoId/06085,Count_Person_WithDisability_OneRace
geoId/06085,Count_Person_WithDisability_SomeOtherRaceAlone
geoId/06085,Count_Person_WithDisability_TwoOrMoreRaces
geoId/06085,Count_Person_WithDisability_WhiteAlone
geoId/06085,Count_Person_WithDisability_WhiteAloneNotHispanicOrLatino
geoId/06085,Count_Person_WithEmployerBasedHealthInsurance
geoId/06085,Count_Person_WithEmployerBasedHealthInsuranceOnly
geoId/06085,Count_Person_WithHealthInsurance
geoId/06085,Count_Person_WithPrivateHealthInsurance
geoId/06085,Count_Person_WithPrivateHealthInsuranceOnly
geoId/06085,Count_Person_WithTricareMilitaryHealthCoverage
geoId/06085,Count_Person_WithTricareMilitaryHealthCoverageOnly
geoId/06085,Count_SolarInstallation
geoId/06085,Count_ThunderstormWindEvent
geoId/06085,Count_TornadoEvent
geoId/06085,Count_WildlandFireEvent
geoId/06085,Count_Worker_NAICSAccommodationFoodServices
geoId/06085,Count_Worker_NAICSAdministrativeSupportWasteManagementRemediationServices
geoId/06085,Count_Worker_NAICSAgricultureForestryFishingHunting
geoId/06085,Count_Worker_NAICSArtsEntertainmentRecreation
geoId/06085,Count_Worker_NAICSConstruction
geoId/06085,Count_Worker_NAICSEducationalServices
geoId/06085,Count_Worker_NAICSFinanceInsurance
geoId/06085,Count_Worker_NAICSHealthCareSocialAssistance
geoId/06085,Count_Worker_NAICSInformation
geoId/06085,Count_Worker_NAICSMiningQuarryingOilGasExtraction
geoId/06085,Count_Worker_NAICSOtherServices
geoId/06085,Count_Worker_NAICSProfessionalScientificTechnicalServices
geoId/06085,Count_Worker_NAICSPublicAdministration
geoId/06085,Count_Worker_NAICSRealEstateRentalLeasing
geoId/06085,Count_Worker_NAICSUtilities
geoId/06085,Count_Worker_NAICSWholesaleTrade
geoId/06085,CumulativeCount_MedicalConditionIncident_COVID_19_ConfirmedOrProbableCase
geoId/06085,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased
geoId/06085,Income_Farm
geoId/06085,LandCoverFraction_BareSparseVegetation
geoId/06085,LandCoverFraction_BuiltUp
geoId/06085,LandCoverFraction_Cropland
geoId/06085,LandCoverFraction_Forest
geoId/06085,LandCoverFraction_HerbaceousVegetation
geoId/06085,LandCoverFraction_PermanentWater
geoId/06085,LandCoverFraction_SeasonalWater
geoId/06085,LandCoverFraction_Shrubland
geoId/06085,LandCoverFraction_SnowIce
geoId/06085,Max_Concentration_AirPollutant_Ozone
geoId/06085,Max_Concentration_AirPollutant_PM2.5
geoId/06085,Max_Rainfall
geoId/06085,Max_Snowfall
geoId/06085,Max_Temperature
geoId/06085,Mean_BirthWeight_BirthEvent_LiveBirth
geoId/06085,Mean_Concentration_AirPollutant_DieselPM
geoId/06085,Mean_Concentration_AirPollutant_Ozone
geoId/06085,Mean_Concentration_AirPollutant_PM2.5
geoId/06085,Mean_HouseholdSize_HousingUnit_OccupiedHousingUnit
geoId/06085,Mean_Rainfall
geoId/06085,Mean_Snowfall
geoId/06085,Mean_Temperature
geoId/06085,Mean_Visibility
geoId/06085,Median_Age_Person
geoId/06085,Median_Age_Person_Female
geoId/06085,Median_Age_Person_Male
geoId/06085,Median_Concentration_AirPollutant_Ozone
geoId/06085,Median_Concentration_AirPollutant_PM2.5
geoId/06085,Median_Cost_HousingUnit_WithMortgage_OccupiedHousingUnit_OwnerOccupied_SelectedMonthlyOwnerCosts
geoId/06085,Median_Cost_HousingUnit_WithoutMortgage_OccupiedHousingUnit_OwnerOccupied_SelectedMonthlyOwnerCosts
geoId/06085,Median_Earnings_Person_Female
geoId/06085,Median_Earnings_Person_Male
geoId/06085,Median_GrossRent_HousingUnit_WithCashRent_OccupiedHousingUnit_RenterOccupied
geoId/06085,Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied
geoId/06085,Median_Income_Household
geoId/06085,Median_Income_Household_FamilyHousehold
geoId/06085,Median_Income_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone
geoId/06085,Median_Income_Household_HouseholderRaceAsianAlone
geoId/06085,Median_Income_Household_HouseholderRaceBlackOrAfricanAmericanAlone
geoId/06085,Median_Income_Household_HouseholderRaceHispanicOrLatino
geoId/06085,Median_Income_Household_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone
